0.000000 -0.000000 -0.000000 -35.500000 0.000000 0.000000 35.500000 0 614.000000 0.000000 614.000000 0.000000
0.000000 -0.000000 -0.000000 -10.081384 0.000000 0.000000 10.081384 1 -309.632122 -0.000000 -309.500000 0.000000
0.000000 -0.000000 -0.000000 6.920554 0.000000 0.000000 6.920554 2 -95.862888 -0.000000 -95.750000 0.000000
0.000000 -0.000000 -0.000000 -5.469520 0.000000 0.000000 5.469520 3 63.639358 0.000000 63.500000 0.000000
0.000000 -0.000000 -0.000000 0.954305 0.000000 0.000000 0.954305 4 77.486893 -0.000000 77.250000 0.000000
0.000000 -0.000000 -0.000000 2.523366 0.000000 0.000000 2.523366 5 0.200008 -0.000000 0.000000 0.000000
0.000000 0.000000 -0.000000 -4.542554 0.000000 0.000000 4.542554 6 -51.556346 -0.000000 -51.500000 0.000000
0.000000 -0.000000 -0.000000 4.657460 0.000000 0.000000 4.657460 7 -27.506684 -0.000000 -27.500000 0.000000
0.000000 -0.000000 -0.000000 1.425518 0.000000 0.000000 1.425518 8 23.765437 0.000000 23.750000 0.000000
0.000000 -0.000000 -0.000000 -7.799852 -0.000000 0.000000 7.799852 9 34.476055 0.000000 34.250000 0.000000
0.000000 -0.000000 -0.000000 2.299332 0.000000 0.000000 2.299332 10 0.200030 0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 4.654363 0.000000 0.000000 4.654363 11 -28.096852 0.000000 -28.000000 0.000000
0.000000 -0.000000 -0.000000 -5.080673 0.000000 0.000000 5.080673 12 -16.115108 -0.000000 -16.000000 0.000000
0.000000 -0.000000 -0.000000 -3.719760 0.000000 0.000000 3.719760 13 14.564760 0.000000 14.500000 0.000000
0.000000 -0.000000 -0.000000 3.476859 0.000000 0.000000 3.476859 14 22.188784 0.000000 22.000000 0.000000
0.000000 -0.000000 -0.000000 3.179450 0.000000 0.000000 3.179450 15 0.200068 0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 -3.096285 0.000000 0.000000 3.096285 16 -19.300872 0.000000 -19.250000 0.000000
0.000000 -0.000000 -0.000000 -4.499817 0.000000 0.000000 4.499817 17 -11.425265 0.000000 -11.250000 0.000000
0.000000 -0.000000 -0.000000 0.303589 0.000000 0.000000 0.303589 18 10.476279 0.000000 10.250000 0.000000
0.000000 -0.000000 -0.000000 2.529035 -0.000000 0.000000 2.529035 19 16.369637 0.000000 16.250000 0.000000
0.000000 -0.000000 -0.000000 1.439747 0.000000 0.000000 1.439747 20 0.200121 0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 -0.990015 0.000000 0.000000 0.990015 21 -14.694465 0.000000 -14.500000 0.000000
0.000000 -0.000000 -0.000000 -0.381123 0.000000 0.000000 0.381123 22 -8.867799 0.000000 -8.750000 0.000000
0.000000 -0.000000 -0.000000 4.146560 -0.000000 0.000000 4.146560 23 8.165947 0.000000 8.000000 0.000000
0.000000 -0.000000 -0.000000 2.357920 0.000000 0.000000 2.357920 24 12.976040 0.000000 12.750000 0.000000
0.000000 -0.000000 -0.000000 -0.656756 0.000000 0.000000 0.656756 25 0.200189 0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 2.634641 0.000000 0.000000 2.634641 26 -11.860567 0.000000 -11.750000 0.000000
0.000000 -0.000000 -0.000000 2.011060 0.000000 0.000000 2.011060 27 -7.258065 0.000000 -7.250000 0.000000
0.000000 -0.000000 -0.000000 -0.562903 -0.000000 0.000000 0.562903 28 6.681178 0.000000 6.500000 0.000000
0.000000 -0.000000 -0.000000 -0.538248 0.000000 0.000000 0.538248 29 10.753401 0.000000 10.750000 0.000000
0.000000 -0.000000 -0.000000 -2.464341 0.000000 0.000000 2.464341 30 0.200272 0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 -0.090818 0.000000 0.000000 0.090818 31 -9.941512 0.000000 -9.750000 0.000000
