1.000000e+00 1.023000e+03 -1.129138e-12 1.066039e+03 0.000000e+00 1.023000e+03 1.066039e+03 0 9.210000e+02 0.000000e+00 9.210000e+02 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.216779e-12 1.064282e+03 -1.809664e-14 1.023000e+03 1.064282e+03 1 1.003403e+02 -2.053913e-15 1.015276e+02 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.229354e-12 1.059366e+03 -2.575717e-14 1.023000e+03 1.059366e+03 2 -9.545829e+01 -1.565414e-14 -9.427559e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.013766e-13 1.052286e+03 2.664535e-15 1.023000e+03 1.052286e+03 3 8.763824e+01 -1.543210e-14 8.702362e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.080273e-13 1.044475e+03 -1.332268e-14 1.023000e+03 1.044475e+03 4 -7.733209e+01 -4.218847e-14 -7.977165e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.656960e-13 1.037510e+03 -1.243450e-14 1.023000e+03 1.037510e+03 5 6.512807e+01 -2.220446e-14 6.526772e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -7.572172e-13 1.032781e+03 8.881784e-15 1.023000e+03 1.032781e+03 6 -5.171042e+01 -9.658940e-15 -5.076378e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.358800e-13 1.031191e+03 -8.881784e-15 1.023000e+03 1.031191e+03 7 3.781290e+01 1.110223e-15 3.625984e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.654270e-13 1.032943e+03 0.000000e+00 1.023000e+03 1.032943e+03 8 -2.416962e+01 -6.106227e-15 -2.175591e+01 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -6.990711e-13 1.037463e+03 -2.842171e-14 1.023000e+03 1.037463e+03 9 1.146700e+01 4.996004e-15 1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.414403e-13 1.043480e+03 -3.552714e-14 1.023000e+03 1.043480e+03 10 -3.000429e-01 1.043523e-14 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.717194e-13 1.049252e+03 -8.304468e-14 1.023000e+03 1.049252e+03 11 -8.863678e+00 3.053113e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.365288e-13 1.052905e+03 -8.881784e-15 1.023000e+03 1.052905e+03 12 1.570997e+01 1.304512e-14 1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.140676e-13 1.052817e+03 -3.197442e-14 1.023000e+03 1.052817e+03 13 -2.009225e+01 2.264855e-14 -2.175591e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.702171e-13 1.047978e+03 -7.105427e-15 1.023000e+03 1.047978e+03 14 2.203321e+01 2.986500e-14 2.175591e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.329517e-13 1.038241e+03 1.065814e-14 1.023000e+03 1.038241e+03 15 -2.171434e+01 2.209344e-14 -2.175591e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.507806e-13 1.024427e+03 -1.065814e-14 1.023000e+03 1.024427e+03 16 1.945427e+01 2.842171e-14 2.175591e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.472665e-13 1.008229e+03 3.019807e-14 1.023000e+03 1.008229e+03 17 -1.567808e+01 1.099121e-14 -1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -7.989690e-13 9.919470e+02 -1.243450e-14 1.023000e+03 9.919470e+02 18 1.088017e+01 2.758904e-14 1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -7.962160e-13 9.780837e+02 0.000000e+00 1.023000e+03 9.780837e+02 19 -5.583739e+00 1.965095e-14 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.987424e-13 9.688879e+02 7.105427e-15 1.023000e+03 9.688879e+02 20 3.001717e-01 1.022793e-14 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -7.930922e-13 9.659233e+02 1.776357e-14 1.023000e+03 9.659233e+02 21 4.508620e+00 1.949829e-14 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.523583e-13 9.697595e+02 -3.552714e-14 1.023000e+03 9.697595e+02 22 -8.462011e+00 7.271961e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.333800e-13 9.798449e+02 3.197442e-14 1.023000e+03 9.798449e+02 23 1.128444e+01 1.487699e-14 1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.377865e-13 9.945932e+02 2.131628e-14 1.023000e+03 9.945932e+02 24 -1.281965e+01 9.880985e-15 -1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.536105e-13 1.011667e+03 7.105427e-15 1.023000e+03 1.011667e+03 25 1.303459e+01 1.565414e-14 1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.094199e-12 1.028404e+03 -4.618528e-14 1.023000e+03 1.028404e+03 26 -1.201333e+01 6.883383e-15 -1.450394e+01 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.079960e-13 1.042302e+03 -8.171241e-14 1.023000e+03 1.042302e+03 27 9.941762e+00 1.232348e-14 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.367874e-13 1.051462e+03 -2.842171e-14 1.023000e+03 1.051462e+03 28 -7.084885e+00 -8.881784e-16 -7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.038528e-12 1.054897e+03 -4.973799e-14 1.023000e+03 1.054897e+03 29 3.758857e+00 8.909540e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.055174e-13 1.052664e+03 -2.398082e-14 1.023000e+03 1.052664e+03 30 -3.003866e-01 3.212708e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.568397e-13 1.045774e+03 -8.704149e-14 1.023000e+03 1.045774e+03 31 -2.963857e+00 -1.723621e-14 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -9.928870e-13 1.035926e+03 -3.552714e-14 1.023000e+03 1.035926e+03 32 5.745258e+00 5.051515e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.519069e-13 1.025125e+03 0.000000e+00 1.023000e+03 1.025125e+03 33 -7.816436e+00 4.107825e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.895049e-13 1.015267e+03 3.552714e-15 1.023000e+03 1.015267e+03 34 9.027869e+00 2.553513e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.762370e-13 1.007783e+03 1.776357e-14 1.023000e+03 1.007783e+03 35 -9.316836e+00 -6.439294e-15 -7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -3.072714e-14 1.003418e+03 2.842171e-14 1.023000e+03 1.003418e+03 36 8.708283e+00 -4.551914e-15 7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -5.208902e-14 1.002181e+03 0.000000e+00 1.023000e+03 1.002181e+03 37 -7.307908e+00 -5.551115e-16 -7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 3.561657e-14 1.003460e+03 5.950795e-14 1.023000e+03 1.003460e+03 38 5.288435e+00 3.330669e-16 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 9.566123e-14 1.006265e+03 7.993606e-15 1.023000e+03 1.006265e+03 39 -2.870590e+00 -2.275957e-15 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 7.326166e-14 1.009526e+03 7.993606e-15 1.023000e+03 1.009526e+03 40 3.006877e-01 6.487866e-16 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.853932e-14 1.012377e+03 -8.881784e-14 1.023000e+03 1.012377e+03 41 2.173018e+00 2.033096e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 9.233470e-15 1.014341e+03 -1.776357e-14 1.023000e+03 1.014341e+03 42 -4.323090e+00 1.249001e-16 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 6.476014e-14 1.015394e+03 -6.572520e-14 1.023000e+03 1.015394e+03 43 5.962753e+00 3.275158e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 7.440682e-14 1.015896e+03 0.000000e+00 1.023000e+03 1.015896e+03 44 -6.961190e+00 7.105427e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.919164e-14 1.016417e+03 1.243450e-14 1.023000e+03 1.016417e+03 45 7.253091e+00 7.438494e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 3.719752e-14 1.017515e+03 -1.065814e-14 1.023000e+03 1.017515e+03 46 -6.841833e+00 5.551115e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -5.226654e-14 1.019532e+03 -7.105427e-15 1.023000e+03 1.019532e+03 47 5.796259e+00 6.772360e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 4.559581e-14 1.022472e+03 -2.375877e-14 1.023000e+03 1.022472e+03 48 -4.241595e+00 5.218048e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.910061e-14 1.025981e+03 2.664535e-14 1.023000e+03 1.025981e+03 49 2.345552e+00 7.965850e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.791612e-14 1.029445e+03 1.953993e-14 1.023000e+03 1.029445e+03 50 -3.010756e-01 7.716050e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -3.216177e-14 1.032165e+03 -2.842171e-14 1.023000e+03 1.032165e+03 51 -1.692571e+00 2.470246e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.676246e-14 1.033570e+03 -5.329071e-15 1.023000e+03 1.033570e+03 52 3.448594e+00 7.466250e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.141558e-14 1.033391e+03 -9.769963e-15 1.023000e+03 1.033391e+03 53 -4.809603e+00 2.442491e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 8.227081e-14 1.031760e+03 -7.216450e-14 1.023000e+03 1.031760e+03 54 5.661214e+00 5.773160e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 6.410642e-14 1.029198e+03 7.105427e-15 1.023000e+03 1.029198e+03 55 -5.941173e+00 3.885781e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.361652e-13 1.026491e+03 3.197442e-14 1.023000e+03 1.026491e+03 56 5.643322e+00 8.104628e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.780774e-16 1.024491e+03 -2.664535e-14 1.023000e+03 1.024491e+03 57 -4.816213e+00 2.109424e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.128369e-13 1.023890e+03 -1.243450e-14 1.023000e+03 1.023890e+03 58 3.556675e+00 3.608225e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.431243e-14 1.025032e+03 -4.174439e-14 1.023000e+03 1.025032e+03 59 -1.999095e+00 2.886580e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.193879e-13 1.027806e+03 -1.094680e-13 1.023000e+03 1.027806e+03 60 3.015507e-01 -2.151057e-15 0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -3.832734e-14 1.031655e+03 4.884981e-14 1.023000e+03 1.031655e+03 61 1.369825e+00 -8.715251e-15 0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -3.525397e-14 1.035694e+03 -8.348877e-14 1.023000e+03 1.035694e+03 62 -2.856736e+00 1.004752e-14 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -8.874613e-14 1.038913e+03 -2.486900e-14 1.023000e+03 1.038913e+03 63 4.023378e+00 -3.996803e-15 7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -5.094007e-14 1.040403e+03 -7.105427e-14 1.023000e+03 1.040403e+03 64 -4.768542e+00 -1.554312e-14 -7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 2.000539e-14 1.039568e+03 -8.393286e-14 1.023000e+03 1.039568e+03 65 5.034092e+00 -4.218847e-15 7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -2.414566e-14 1.036251e+03 -3.197442e-14 1.023000e+03 1.036251e+03 66 -4.809162e+00 -5.884182e-15 -7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.498701e-13 1.030756e+03 -7.105427e-15 1.023000e+03 1.030756e+03 67 4.129768e+00 -1.110223e-15 7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.832453e-13 1.023778e+03 -3.907985e-14 1.023000e+03 1.023778e+03 68 -3.074040e+00 -7.216450e-16 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.216559e-13 1.016236e+03 -1.421085e-14 1.023000e+03 1.016236e+03 69 1.753614e+00 -1.443290e-15 0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.007784e-13 1.009082e+03 -1.421085e-14 1.023000e+03 1.009082e+03 70 -3.021135e-01 -2.789435e-15 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.752373e-13 1.003115e+03 2.131628e-14 1.023000e+03 1.003115e+03 71 -1.138113e+00 -9.714451e-16 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 -1.705573e-14 9.988556e+02 -4.973799e-14 1.023000e+03 9.988556e+02 72 2.429725e+00 8.187895e-16 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 9.934407e-14 9.964903e+02 4.596323e-14 1.023000e+03 9.964903e+02 73 -3.453273e+00 -7.355228e-16 -0.000000e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.937019e-13 9.959035e+02 -7.105427e-15 1.023000e+03 9.959035e+02 74 4.118045e+00 -1.387779e-16 7.251969e+00 -0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.097913e-13 9.967634e+02 5.329071e-14 1.023000e+03 9.967634e+02 75 -4.369920e+00 4.829470e-15 -7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.278734e-13 9.986368e+02 -7.815970e-14 1.023000e+03 9.986368e+02 76 4.195546e+00 5.009881e-15 7.251969e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 2.457196e-13 1.001094e+03 1.953993e-14 1.023000e+03 1.001094e+03 77 -3.622560e+00 6.175616e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 8.774865e-14 1.003779e+03 -3.019807e-14 1.023000e+03 1.003779e+03 78 2.715921e+00 4.773959e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.034523e-13 1.006432e+03 5.151435e-14 1.023000e+03 1.006432e+03 79 -1.570797e+00 3.275158e-15 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.254903e-13 1.008871e+03 3.019807e-14 1.023000e+03 1.008871e+03 80 3.027650e-01 4.309053e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 1.621845e-13 1.010957e+03 -3.730349e-14 1.023000e+03 1.010957e+03 81 9.636881e-01 5.911938e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 8.229254e-14 1.012559e+03 4.440892e-15 1.023000e+03 1.012559e+03 82 -2.107228e+00 6.938894e-16 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 2.386751e-15 1.013556e+03 -7.016610e-14 1.023000e+03 1.013556e+03 83 3.021157e+00 4.357625e-15 0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 2.260899e-13 1.013867e+03 7.105427e-15 1.023000e+03 1.013867e+03 84 -3.623231e+00 5.551115e-16 -0.000000e+00 0.000000e+00 1.000000e+00
1.000000e+00 1.023000e+03 2.030145e-13 1.013509e+03 7.105427e-15 1.023000e+03 1.013509e+03 85 3.862932e+00 1.887379e-15 7.251969e+00 0.000000e+00 1.000000e+00
