00 0.000000 255.000000 255.000000 509.000000 1.000000 255.000000 0.000000 255.000000 0.000000 51.141104 0.785398
01 43.108504 229.725319 229.725311 458.450637 1.000000 229.725319 0.000000 229.725319 0.000000 50.234477 0.785398
02 86.217009 162.814803 162.814789 324.629606 1.000000 162.814803 0.000000 162.814803 0.000000 47.244177 0.785398
03 129.325513 77.281553 77.281540 153.563106 1.000000 77.281553 -0.000000 77.281553 -0.000000 40.771816 0.785398
04 172.434018 0.750008 0.750000 0.500017 1.000000 0.750008 -0.000000 0.750008 -0.000000 0.511573 0.785393
05 215.542522 -45.519596 -45.519592 -92.039192 1.000000 -45.519596 -0.000000 -45.519596 -0.000000 36.174268 -2.356195
06 258.651026 -54.269724 -54.269714 -109.539448 1.000000 -54.269724 -0.000000 -54.269724 -0.000000 37.701451 -2.356195
07 301.759531 -33.422306 -33.422302 -67.844612 1.000000 -33.422306 -0.000000 -33.422306 -0.000000 33.491028 -2.356195
08 344.868035 -0.750033 -0.750031 -2.500066 1.000000 -0.750033 -0.000000 -0.750033 -0.000000 0.511893 -2.356196
09 387.976540 25.051389 25.051376 49.102779 1.000000 25.051389 0.000000 25.051389 0.000000 30.986934 0.785398
10 431.085044 32.559582 32.559570 64.119164 1.000000 32.559582 0.000000 32.559582 0.000000 33.263875 0.785398
11 474.193548 21.459991 21.459976 41.919982 1.000000 21.459991 0.000000 21.459991 0.000000 29.642888 0.785398
12 517.302053 0.750074 0.750061 0.500149 1.000000 0.750074 0.000000 0.750074 0.000000 0.512309 0.785389
13 560.410557 -17.178365 -17.178360 -35.356730 1.000000 -17.178365 -0.000000 -17.178365 -0.000000 27.709935 -2.356195
14 603.519062 -23.254431 -23.254425 -47.508861 1.000000 -23.254431 0.000000 -23.254431 0.000000 30.340413 -2.356195
15 646.627566 -15.877072 -15.877060 -32.754144 1.000000 -15.877072 0.000000 -15.877072 0.000000 27.025705 -2.356195
16 689.736070 -0.750132 -0.750122 -2.500264 1.000000 -0.750132 0.000000 -0.750132 0.000000 0.512997 -2.356201
17 732.844575 13.009798 13.009796 25.019595 1.000000 13.009798 0.000000 13.009798 0.000000 25.295710 0.785398
18 775.953079 18.084276 18.084274 35.168551 1.000000 18.084276 0.000000 18.084276 0.000000 28.156322 0.785398
19 819.061584 12.644464 12.644455 24.288927 1.000000 12.644464 0.000000 12.644464 0.000000 25.048305 0.785398
20 862.170088 0.750206 0.750198 0.500413 1.000000 0.750206 0.000000 0.750206 0.000000 0.513869 0.785393
21 905.278592 -10.428848 -10.428833 -21.857695 1.000000 -10.428848 0.000000 -10.428848 0.000000 23.375020 -2.356195
22 948.387097 -14.793664 -14.793655 -30.587328 1.000000 -14.793664 -0.000000 -14.793664 -0.000000 26.411812 -2.356195
23 991.495601 -10.535923 -10.535919 -22.071845 1.000000 -10.535923 0.000000 -10.535923 0.000000 23.463750 -2.356195
24 1034.604106 -0.750297 -0.750290 -2.500594 1.000000 -0.750297 0.000000 -0.750297 0.000000 0.514924 -2.356199
25 1077.712610 8.673453 8.673447 16.346906 1.000000 8.673453 0.000000 8.673453 0.000000 21.774137 0.785398
